Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
13,26,487,ropes,OTHER,0.041652318,0,0
13,26,487,ropes,OTHER,0.031176124,0.400000006,0.400000006
13,28,592,ropes,OTHER,0.020640384,-0.400000006,0.400000006
16,30,1185,ropes,OTHER,0.01249289,0,0
2,47,277,round,EVENT,0.06155717,0,0
2,60,429,round,EVENT,0.038642902,0,0
2,78,1047,round,EVENT,0.038454227,0,0
2,78,1047,round,EVENT,0.02089617,-0.100000001,0.100000001
2,78,1047,round,EVENT,0.0126306,0,0
3,30,452,round,OTHER,0.144599169,0,0
3,68,261,round,OTHER,0.005496315,0,0
5,29,73,Round,EVENT,0.176078826,0,0
7,60,347,round,EVENT,0.027267771,-0.400000006,0.400000006
7,65,1047,round,EVENT,0.006187877,0,0
7,70,299,round,EVENT,0.056567218,0,0
7,70,299,round,EVENT,0.019052096,0,0
7,71,687,round,EVENT,0.018242279,0.100000001,0.100000001
7,73,912,round,EVENT,0.094331563,0,0
7,73,912,round,EVENT,0.007731088,0,0
7,73,912,round,EVENT,0.006195957,0,0
8,5,639,round,EVENT,0.039021712,0,0
8,137,452,round,EVENT,0.055743534,0,0
9,44,631,round,EVENT,0.023409629,0,0
9,72,556,round,EVENT,0.121062607,0,0
9,118,678,round,EVENT,0.027100353,-0.100000001,0.100000001
9,118,678,round,EVENT,0.027100353,-0.100000001,0.100000001
9,125,436,round,EVENT,0.012133587,0,0
9,139,94,round,EVENT,0.0946666,0,0
10,38,871,round,EVENT,0.004103091,0,0
10,83,542,round,EVENT,0.029254178,-0.200000003,0.200000003
13,26,487,round,EVENT,0.039888475,0,0
13,30,345,round,EVENT,0.032220423,0,0
15,14,544,round,EVENT,0.064899638,0,0
18,62,251,round,OTHER,0.029848533,0,0
2,36,265,round seed-cakes,OTHER,0.034473874,0.100000001,0.300000012
18,31,1008,roundshield,OTHER,0.011328673,0,0
2,50,634,row,OTHER,0.118460119,0,0
2,51,311,row,OTHER,0.045125671,0,0
3,67,504,row,OTHER,0.183612317,0.699999988,0.699999988
5,33,578,row,OTHER,0.010275933,-0.100000001,0.100000001
9,86,354,row,OTHER,0.035479192,0,0
11,52,402,rowers,PERSON,0.032091729,0.100000001,0.200000003
11,60,194,rowers,PERSON,0.140533507,-0.100000001,0.100000001
8,31,421,rows,OTHER,0.008022885,0,0
8,31,421,rows,OTHER,0.003565319,0,0
10,37,741,rows,OTHER,0.017315125,-0.100000001,0.100000001
13,13,443,rows,OTHER,0.01443599,0.100000001,0.100000001
14,34,213,Royal,PERSON,0.030640224,0,0
8,22,939,rug,OTHER,0.008311132,0,0
4,67,550,ruin,OTHER,0.032441758,-0.200000003,0.200000003
15,17,560,ruin,OTHER,0.00183215,0,0
15,22,542,ruin,OTHER,0.013118255,-0.100000001,0.100000001
15,32,786,ruin,OTHER,0.002495394,-0.400000006,0.400000006
15,37,699,ruin,OTHER,0.005399406,0,0
15,43,287,ruin,LOCATION,0.02974082,0,0
16,71,659,ruin,OTHER,0.004910328,-0.400000006,0.400000006
2,158,410,ruins,LOCATION,0.058121402,0,0
12,7,577,ruins,OTHER,0.011688538,0,0
15,41,821,ruins,OTHER,0.006147641,-0.100000001,0.100000001
13,19,1048,rule,OTHER,0.00875876,0,0
15,30,532,rule,OTHER,0.013959554,0,0
13,6,469,ruler,CONSUMER_GOOD,0.008247939,0.100000001,0.100000001
13,10,543,rumble,OTHER,0.015222481,0,0
13,15,424,rumble,OTHER,0.037862018,0,0
13,99,833,rumble,OTHER,0.017154196,0,0
13,18,498,rumbling,OTHER,0.073091879,0,0
13,21,485,rumour,OTHER,0.010071756,-0.300000012,0.300000012
14,41,286,rumour,OTHER,0.056233,0,0
5,50,420,run,EVENT,0.013771175,0,0
11,46,28,run,OTHER,0.257448018,0.400000006,0.400000006
15,8,361,run,EVENT,0.009412261,0.400000006,0.400000006
2,146,317,rune,OTHER,0.038534917,0,0
2,146,317,runes,OTHER,0.033705533,0,0
2,146,317,runes,OTHER,0.018822942,0,0
2,150,254,runes,OTHER,0.04964906,0,0
3,115,256,runes,OTHER,0.046496905,0,0
4,62,611,runes,OTHER,0.11093501,0.300000012,0.300000012
4,62,611,runes,OTHER,0.004272631,0,0
4,67,550,runes,OTHER,0.013528445,0,0
4,68,226,runes,OTHER,0.058534462,0.300000012,0.300000012
12,15,1039,runes,OTHER,0.03703776,0,0
12,21,1014,runes,OTHER,0.007296364,0.100000001,0.100000001
18,1,270,runner,PERSON,0.234041542,0,0
5,59,450,runners,PERSON,0.005756863,0,0
18,31,1008,Runners,PERSON,0.028024703,0,0
2,164,1413,Running River,LOCATION,0.004474536,0.200000003,0.200000003
11,6,938,Running River,LOCATION,0.003750774,0.400000006,0.400000006
12,9,600,Running River,LOCATION,0.016207086,0,0
13,102,64,Running River,LOCATION,0.242239192,0.200000003,0.200000003
14,46,111,Running River,LOCATION,0.202467114,0,0
15,2,624,Running River,LOCATION,0.002638398,0,0
15,17,560,Running River,LOCATION,0.003275609,0,0
16,29,497,Running River,LOCATION,0.008008502,0,0
19,24,875,Running River,LOCATION,0.012871761,0,0
20,104,609,Running River,LOCATION,0.009217961,0.200000003,0.200000003
7,95,620,rush,PERSON,0.01355463,-0.100000001,0.100000001
8,92,1094,rush-bottoms,CONSUMER_GOOD,0.011546401,0,0
10,64,34,rushes,OTHER,0.798308611,0,0
9,62,526,rushing,OTHER,0.046608675,0,0
13,7,696,rustle,OTHER,0.032543827,0,0
3,38,508,rustling,OTHER,0.032028642,0,0
6,146,227,s head,OTHER,0.029857477,0,0
7,92,149,s tree,OTHER,0.187224716,0,0
6,125,417,s water,OTHER,0.021081593,-0.100000001,0.100000001
3,70,409,sack,OTHER,0.021835027,0.100000001,0.100000001
3,70,409,sack,OTHER,0.012999116,0,0
3,73,476,sack,OTHER,0.032276902,-0.600000024,0.600000024
3,79,645,sack,OTHER,0.011900517,0,0
7,47,297,sack,OTHER,0.010321035,-0.100000001,0.100000001
3,73,476,sacks,OTHER,0.329499364,0,0.100000001
3,91,173,sacks,OTHER,0.093936436,-0.100000001,0.100000001
3,108,344,sacks,OTHER,0.170061454,0,0
9,50,412,sacks,OTHER,0.069193378,-0.200000003,0.200000003
20,96,759,Sackville-Bagginses,ORGANIZATION,0.005237671,0,0
20,98,502,Sackville-Bagginses,OTHER,0.007291101,0,0
11,49,29,sadness,OTHER,0.421666443,-0.300000012,0.300000012
2,174,404,safety,OTHER,0.030739907,0,0
4,5,349,safety,OTHER,0.026985189,0.100000001,0.100000001
9,29,911,safety,OTHER,0.012362278,0,0
16,20,700,safety,OTHER,0.074923858,0.300000012,0.300000012
7,41,820,sage,OTHER,0.028729426,0,0
8,119,34,sail,OTHER,0.242197767,0.100000001,0.100000001
2,18,316,sake,OTHER,0.012310561,0,0
2,18,316,sake,OTHER,0.00597612,0,0
2,55,40,salad,OTHER,0.416426897,0,0
20,96,759,Sale,OTHER,0.029298995,0.200000003,0.200000003
20,98,502,Sale,EVENT,0.090084024,0.100000001,0.100000001
2,139,536,same,OTHER,0.01539071,0.100000001,0.300000012
2,163,479,same,OTHER,0.14897649,0,0
2,173,129,same,OTHER,0.04407566,0,0
4,11,522,same,OTHER,0.017823992,0,0
6,9,896,same,OTHER,0.175538406,-0.600000024,0.600000024
7,65,1047,same,OTHER,0.054230545,0,0.200000003
8,89,264,same,OTHER,0.053762067,0.200000003,0.200000003
8,160,395,same,OTHER,0.374341756,0,0
9,7,531,same,OTHER,0.030945471,-0.100000001,0.100000001
9,19,127,same,OTHER,0.08003442,0,0
9,52,240,same,OTHER,0.414972484,-0.200000003,0.200000003
9,72,556,same,OTHER,0.032410994,0,0
9,121,232,same,OTHER,0.049141906,0,0
12,5,446,same,OTHER,0.194617555,0,0
14,21,387,same,OTHER,0.004296976,0,0
14,43,393,same,OTHER,0.160276458,0,0
17,3,311,same,OTHER,0.034995817,0,0
18,19,521,same,OTHER,0.089387812,0,0
10,71,24,sand,OTHER,1,0,0
18,59,697,sand,OTHER,0.009993915,-0.100000001,0.100000001
2,166,782,sat,OTHER,0.121916965,-0.100000001,0.100000001
2,25,215,saucer,OTHER,0.037742585,0,0
13,34,637,say,OTHER,0.008773125,0.100000001,0.100000001
13,78,234,saying,OTHER,0.154883966,0,0
6,8,701,sayings,OTHER,0.02838991,0.5,1.100000024
6,160,473,'s-buff,WORK_OF_ART,0.023328707,-0.400000006,0.400000006
3,113,730,scabbards,OTHER,0.014636845,0.5,0.5
2,165,2424,scale,OTHER,0.006964417,-0.200000003,0.200000003
15,12,663,scales,OTHER,0.033250581,0,0
11,52,402,scenes,WORK_OF_ART,0.053014588,0.400000006,0.400000006
4,12,291,scent,OTHER,0.017409531,0,0
13,58,218,scheme,OTHER,0.140315235,-0.200000003,0.200000003
18,54,536,scimitars,OTHER,0.031412173,0,0
2,47,277,scones,OTHER,0.06155717,0,0
13,79,542,scorches,OTHER,0.043252587,0,0
9,62,526,scores,OTHER,0.201953173,0.100000001,0.200000003
12,6,205,scouting expedition,OTHER,0.050520767,0,0
11,18,902,scouts,OTHER,0.00525866,0,0
8,81,660,scramble,OTHER,0.015044293,0,0
9,46,582,scrap,OTHER,0.014860447,0,0
8,137,452,scraping,OTHER,0.012561222,0,0
9,46,582,scraps,OTHER,0.203241378,0,0
9,60,323,scraps,OTHER,0.106318332,-0.200000003,0.200000003
11,3,1684,scraps,OTHER,0.166573897,0,0
6,107,229,screech,OTHER,0.392231077,0,0
3,40,382,screech-owl,OTHER,0.016458083,0,0
9,3,728,scufflings,PERSON,0.019399604,0,0
7,46,731,sea,LOCATION,0.023339784,0,0
9,42,759,sea,LOCATION,0.010456576,0.200000003,0.200000003
9,142,1207,Sea,LOCATION,0.004648403,0.300000012,0.300000012
11,6,938,sea,LOCATION,0.015620889,0.100000001,0.100000001
18,41,531,sea,LOCATION,0.02137785,0,0
20,80,37,sea,LOCATION,0.098824292,0,0
4,11,522,search,EVENT,0.028890636,-0.100000001,0.100000001
8,45,618,search,OTHER,0.021256266,0.100000001,0.100000001
11,4,407,search,OTHER,0.016713772,0,0
12,15,1039,search,EVENT,0.014209767,0,0
13,31,653,searching eye,OTHER,0.034616727,0,0
8,118,34,seas,OTHER,1,0.100000001,0.100000001
4,69,472,season,EVENT,0.013724069,0.100000001,0.100000001
2,10,411,seat,OTHER,0.008290218,0,0
5,44,289,seat,OTHER,0.030032078,-0.100000001,0.100000001
11,51,904,seat,OTHER,0.008129415,0,0
7,69,558,seats,OTHER,0.029972134,-0.5,1
3,44,284,second,OTHER,0.092382513,0,0
6,34,114,second,OTHER,0.023078645,0,0
6,145,772,second,OTHER,0.004979364,0,0
5,3,1136,secret,OTHER,0.009261225,0,0
9,127,154,secret,OTHER,0.067165598,0,0
12,21,1014,secret,OTHER,0.007972867,-0.100000001,0.100000001
18,31,1008,secret,OTHER,0.015074032,0,0
20,100,579,secret,OTHER,0.059459109,0.300000012,0.600000024
8,143,1621,secrets,OTHER,0.01074435,0,0
8,92,1094,sections,OTHER,0.007929905,0,0
2,35,174,seed-cake,OTHER,0.012744904,0,0
2,47,277,seed-cakes,OTHER,0.088908382,0,0
6,8,701,sense,OTHER,0.02337138,0.200000003,0.200000003
6,159,253,sense,OTHER,0.121792696,0,0
7,8,343,sense,OTHER,0.04380624,-0.100000001,0.100000001
8,159,699,sense,OTHER,0.040132463,0,0
9,44,631,sense,OTHER,0.090005249,0,0.100000001
10,9,516,sense,OTHER,0.003853522,-0.100000001,0.100000001
11,12,535,sense,OTHER,0.116406374,0.100000001,0.100000001
13,42,283,sense,OTHER,0.075253583,0,0
13,77,575,sense,OTHER,0.007225332,0,0
3,67,504,senses,OTHER,0.014683424,0,0
6,4,796,senses,OTHER,0.0248999,0.200000003,0.200000003
6,144,568,senses,OTHER,0.010412178,0,0
7,34,465,senses,OTHER,0.343030691,0.100000001,0.100000001
9,74,1080,senses,OTHER,0.016729765,0.300000012,0.300000012
9,75,490,senses,OTHER,0.092351355,0,0
9,144,1169,senses,OTHER,0.002734852,-0.100000001,0.100000001
17,22,191,sentinels,OTHER,0.073263854,0,0
7,19,36,servant,PERSON,0.573655307,0,0
16,71,659,servant,PERSON,0.002357691,-0.100000001,0.100000001
17,19,176,servant,PERSON,0.045746729,0,0
17,20,139,Servant,PERSON,0.31561771,0.200000003,0.200000003
10,19,616,servants,PERSON,0.031364981,0,0
10,24,619,servants,PERSON,0.009389722,0,0
2,27,100,service,OTHER,0.224977866,0,0
2,32,207,service,OTHER,0.0880237,0,0
2,40,120,service,OTHER,0.19775492,0,0
2,46,902,service,OTHER,0.014133459,-0.100000001,0.100000001
2,50,634,service,OTHER,0.133972928,0,0
2,50,634,service,OTHER,0.011926709,-0.300000012,0.300000012
5,38,332,service,OTHER,0.119115874,-0.200000003,0.200000003
7,18,35,service,OTHER,0.344257176,0,0
7,107,729,service,OTHER,0.016717108,0,0
8,53,97,service,OTHER,0.603982747,0,0
8,54,342,service,OTHER,0.075132295,0.100000001,0.100000001
8,64,75,service,OTHER,0.248734728,0,0
8,70,91,service,OTHER,0.584817588,-0.100000001,0.100000001
8,145,374,service,OTHER,0.049545541,0.100000001,0.100000001
10,31,284,service,OTHER,0.017281428,0,0
11,16,351,service,OTHER,0.008614961,0.100000001,0.100000001
11,52,402,service,OTHER,0.005396133,0.100000001,0.100000001
13,1,482,service,OTHER,0.031450208,0,0.100000001
13,17,486,service,OTHER,0.008088557,0,0
18,19,521,service,OTHER,0.093349747,0,0
18,19,521,service,OTHER,0.039413869,0,0
13,5,708,services,OTHER,0.014949927,0,0
8,134,1390,set,OTHER,0.027354561,0,0
18,5,222,setting,OTHER,0.066698983,0,0
4,71,153,setting sun,OTHER,0.099753417,0,0
5,17,534,several,PERSON,0.007088737,0.100000001,0.100000001
5,41,328,Several,LOCATION,0.016260143,0,0
8,57,176,several,PERSON,0.065898441,0,0
9,104,431,several,PERSON,0.172839865,-0.200000003,0.5
14,2,425,several,PERSON,0.073535956,0,0.100000001
14,16,394,Sh,OTHER,0.285868973,-0.100000001,0.100000001
2,142,108,shade,OTHER,0.112786897,0,0
8,150,1043,shade,OTHER,0.020296773,0,0
11,10,798,shades,OTHER,0.114469774,0,0
2,81,217,shadow,OTHER,0.03229079,0,0
2,158,410,shadow,OTHER,0.058829669,0,0
6,103,221,shadow,OTHER,0.034173366,0,0
6,162,100,shadow,OTHER,0.169878304,-0.200000003,0.200000003
6,164,401,shadow,OTHER,0.025624,0,0
7,51,606,shadow,OTHER,0.004077835,0,0
8,162,307,shadow,OTHER,0.089298666,0.100000001,0.100000001
8,162,307,shadow,OTHER,0.048878681,0,0
9,37,750,shadow,OTHER,0.015604404,0.100000001,0.100000001
10,11,1489,shadow,OTHER,0.009462713,-0.100000001,0.300000012
10,92,596,shadow,OTHER,0.011513153,0,0
11,7,1077,shadow,OTHER,0.009885008,0,0
12,1,670,shadow,OTHER,0.015129552,0,0
13,15,424,shadow,OTHER,0.090904333,0,0
15,30,532,shadow,OTHER,0.004260281,0,0
19,49,190,shadow,OTHER,0.008328841,0.400000006,0.400000006
10,61,33,shadow grey,OTHER,0.347194254,-0.300000012,0.300000012
2,82,351,shadows,OTHER,0.208956838,-0.200000003,0.400000006
3,47,464,shadows,OTHER,0.004159545,0,0
3,73,476,shadows,OTHER,0.045527056,0,0
3,75,308,shadows,OTHER,0.005725658,-0.100000001,0.100000001
5,34,1532,shadows,OTHER,0.031465385,0,0
7,1,424,shadows,OTHER,0.018707704,0,0
7,29,347,shadows,OTHER,0.01461062,0.100000001,0.100000001
7,34,465,shadows,OTHER,0.044735953,0.100000001,0.100000001
7,46,731,shadows,OTHER,0.085710756,0,0
7,95,620,shadows,OTHER,0.014680567,0.100000001,0.100000001
7,100,269,shadows,OTHER,0.085955411,0,0
7,101,653,shadows,OTHER,0.016978458,0,0
8,88,238,shadows,OTHER,0.051778484,0,0
8,99,37,shadows,OTHER,1,0,0
8,125,244,shadows,OTHER,0.179231301,0,0
8,143,1621,shadows,OTHER,0.005175109,0.200000003,0.200000003
8,150,1043,shadows,OTHER,0.013277721,-0.100000001,0.100000001
9,29,911,shadows,OTHER,0.014262726,0,0.100000001
9,33,589,shadows,OTHER,0.025693683,0,0
9,86,354,shadows,OTHER,0.015969547,0,0
13,62,368,shadows,OTHER,0.015661167,0,0
13,88,704,shadows,OTHER,0.009057709,-0.300000012,0.300000012
14,42,562,shadows,OTHER,0.026333462,0.300000012,0.600000024
15,13,391,shadows,OTHER,0.062257662,0.100000001,0.300000012
15,27,194,shadows,OTHER,0.103545845,0,0
20,52,48,shadows,OTHER,0.173677757,0,0
15,22,542,shaft,OTHER,0.008248338,0,0
7,72,357,shafts,OTHER,0.01194414,-0.100000001,0.100000001
13,94,1047,shafts,OTHER,0.008125254,0,0
15,12,663,shafts,OTHER,0.03803245,0,0
10,38,871,shaking,OTHER,0.012518744,0,0
13,16,465,shaking,OTHER,0.014892279,-0.100000001,0.100000001
10,90,791,shallows,OTHER,0.017760288,0,0
15,42,985,shallows,OTHER,0.004467627,-0.5,0.5
18,26,224,shame,OTHER,0.034012366,-0.400000006,0.400000006
3,42,543,shape,OTHER,0.009674158,0,0
3,71,183,shape,OTHER,0.014148258,0,0
4,69,472,shape,OTHER,0.013724069,0,0
8,124,322,shape,OTHER,0.027248936,0,0
8,139,1261,shape,OTHER,0.019875558,0,0
9,29,911,shape,OTHER,0.015523781,0,0
13,11,754,shape,OTHER,0.015275502,0,0
14,18,505,shape,OTHER,0.179697096,0,0
14,23,523,shape,OTHER,0.006743501,0,0
19,22,232,shape,OTHER,0.015356266,-0.100000001,0.100000001
19,43,739,shape,OTHER,0.067229621,0,0
19,51,1185,shape,OTHER,0.007336278,0,0
3,113,730,shapes,OTHER,0.020941211,0,0
8,133,864,shapes,OTHER,0.006653446,0,0
18,62,251,shapes,OTHER,0.020609006,0.400000006,0.400000006
20,76,331,shapes,OTHER,0.038649309,0,0
5,14,973,share,OTHER,0.003371474,0,0
9,51,94,share,OTHER,0.237696767,0.100000001,0.100000001
9,79,475,share,OTHER,0.050135337,0,0
10,15,700,share,OTHER,0.002769632,0,0
10,45,224,share,OTHER,0.046657704,0,0
12,19,368,share,OTHER,0.017824491,0,0
13,61,371,share,OTHER,0.052408952,0.100000001,0.100000001
13,65,726,share,OTHER,0.049087927,0,0
13,66,375,share,OTHER,0.019866027,-0.300000012,0.300000012
13,93,918,share,OTHER,0.013166443,0.100000001,0.100000001
13,93,918,share,OTHER,0.007937322,0.100000001,0.100000001
14,21,387,share,OTHER,0.016571363,0,0
16,20,700,share,OTHER,0.017843548,0.300000012,0.300000012
16,25,307,share,OTHER,0.013840869,0,0
16,73,537,share,OTHER,0.011047596,-0.100000001,0.100000001
16,74,143,share,OTHER,0.240147203,-0.100000001,0.100000001
17,27,534,share,OTHER,0.010073589,0,0
17,28,370,share,OTHER,0.308486938,0,0
18,19,521,share,OTHER,0.118359841,0,0
18,19,521,share,OTHER,0.04909474,0,0
18,20,611,share,OTHER,0.020949617,0,0.100000001
18,20,611,share,OTHER,0.01008275,-0.100000001,0.200000003
18,25,224,share,OTHER,0.087050319,0,0
19,33,418,share,OTHER,0.019526141,0,0
19,34,95,share,OTHER,0.508490622,0.600000024,0.600000024
10,16,413,shares,OTHER,0.104542896,0,0.100000001
19,33,418,shares,OTHER,0.081521936,0,0
5,48,333,sheath,OTHER,0.152275488,0.100000001,0.100000001
9,75,490,sheath,OTHER,0.014748007,0.200000003,0.200000003
13,7,696,sheath,OTHER,0.005145567,0,0
8,31,421,sheds,OTHER,0.047706887,0,0
3,45,459,sheep,OTHER,0.010804218,0,0
7,109,387,sheep,OTHER,0.032232553,0,0
7,113,634,sheep,OTHER,0.014251977,0,0
8,92,1094,sheep,OTHER,0.044832397,0,0
13,70,713,sheep,OTHER,0.011176463,0,0
10,89,798,sheet,OTHER,0.031610332,0,0
7,101,653,shelf,OTHER,0.008202732,-0.100000001,0.100000001
7,106,475,shelf,OTHER,0.021651085,0,0
7,113,634,shelf,OTHER,0.195884034,0.300000012,0.600000024
13,75,222,shell,OTHER,0.028035829,0,0
6,87,286,shells,OTHER,0.017845077,-0.200000003,0.200000003
5,9,524,shelter,LOCATION,0.066777743,0,0
15,37,699,Shelters,OTHER,0.007178647,-0.100000001,0.100000001
3,113,730,shelves,OTHER,0.030328771,-0.100000001,0.100000001
16,80,120,shield,OTHER,0.034132458,0,0
19,32,626,shield,OTHER,0.006649533,0,0
2,159,625,shields,OTHER,0.014376303,0,0
5,42,310,shields,OTHER,0.036705237,-0.600000024,0.600000024
7,72,357,shields,OTHER,0.01194414,-0.200000003,0.200000003
13,70,713,shields,OTHER,0.007749687,0,0
13,94,1047,shields,OTHER,0.008125254,0,0
11,6,938,shingles,OTHER,0.021397557,0,0
2,17,1135,ships,OTHER,0.006697152,0.300000012,0.300000012
6,107,229,shiver,OTHER,0.146349475,0,0
17,18,661,shivering,OTHER,0.019181531,0,0
9,140,468,shock,OTHER,0.483980209,-0.5,1.100000024
13,70,713,shock,OTHER,0.005425681,0,0
4,17,27,shoeing,OTHER,0.367824614,0,0
2,4,1698,shoes,OTHER,0.012574049,0.200000003,0.200000003
5,59,450,shoes,CONSUMER_GOOD,0.017346179,0.100000001,0.100000001
16,30,1185,shoot,OTHER,0.013662636,0,0
15,26,346,shooter,PERSON,0.011116516,0.200000003,0.200000003
4,54,643,shore,LOCATION,0.007973915,0.100000001,0.100000001
6,62,217,shore,LOCATION,0.040587071,0,0
6,120,264,shore,LOCATION,0.01790656,-0.200000003,0.200000003
9,31,458,shore,LOCATION,0.028927177,0,0
10,89,798,shore,LOCATION,0.006042758,0,0
10,89,798,shore,LOCATION,0.003794772,0,0
11,7,1077,shore,LOCATION,0.016536577,0,0
11,10,798,shore,LOCATION,0.338076293,0,0
11,10,798,shore,LOCATION,0.043413412,-0.100000001,0.100000001
11,10,798,shore,LOCATION,0.040000327,-0.5,0.5
11,15,311,shore,LOCATION,0.015370089,-0.400000006,0.400000006
11,18,902,shore,LOCATION,0.033280481,0.100000001,0.100000001
13,65,726,shore,LOCATION,0.050667636,-0.100000001,0.200000003
15,20,168,shore,LOCATION,0.020073082,0.200000003,0.200000003
15,31,252,shore,LOCATION,0.016877117,0,0
15,42,985,shore,LOCATION,0.016646067,0,0
15,42,985,shore,LOCATION,0.015410733,0,0
2,17,1135,shores,LOCATION,0.006697152,0.200000003,0.200000003
11,1,327,shores,LOCATION,0.045915905,-0.400000006,0.400000006
11,5,493,shores,LOCATION,0.08603619,0.100000001,0.200000003
11,6,938,shores,LOCATION,0.013950621,0,0
11,7,1077,shores,LOCATION,0.005415503,-0.100000001,0.100000001
11,56,579,shores,LOCATION,0.019967761,0,0
15,10,197,shores,LOCATION,0.180093184,-0.100000001,0.100000001
15,13,391,shores,LOCATION,0.025568945,0.200000003,0.200000003
15,25,224,shores,LOCATION,0.170039266,0,0
15,30,532,shores,LOCATION,0.009701374,0.100000001,0.100000001
15,41,821,shores,LOCATION,0.006147641,0,0
9,29,911,shot,WORK_OF_ART,0.017783349,0.100000001,0.100000001
9,30,497,shot,OTHER,0.122253247,0.200000003,0.200000003
9,90,1152,shot,WORK_OF_ART,0.031038621,0.200000003,0.5
15,26,346,shot,OTHER,0.016175184,0.600000024,0.600000024
18,35,506,shot,OTHER,0.004972253,-0.300000012,0.300000012
8,34,460,shoulder,OTHER,0.006616213,-0.100000001,0.100000001
11,1,327,shoulder,OTHER,0.191020846,0,0
11,9,691,shoulder,OTHER,0.01375487,0,0
14,63,393,shoulder,OTHER,0.111258902,0.100000001,0.100000001
15,18,247,shoulder,OTHER,0.197595447,0,0
18,46,206,shoulder,OTHER,0.117257968,0.100000001,0.100000001
18,48,952,shoulder,OTHER,0.01388154,0,0
4,1,847,shoulders,OTHER,0.012872897,0,0
5,50,420,shoulders,OTHER,0.01360405,0,0
5,62,141,shoulders,OTHER,0.217735946,-0.200000003,0.200000003
7,59,502,shoulders,OTHER,0.023855343,0,0
9,17,390,shoulders,OTHER,0.005662394,0,0
15,27,194,shoulders,OTHER,0.015618847,0,0
18,65,304,shoulders,OTHER,0.015089238,0.300000012,0.300000012
9,123,529,shout,OTHER,0.011261621,0.100000001,0.100000001
18,55,405,shout,EVENT,0.284762502,0.5,0.5
9,130,538,shouting,OTHER,0.010639064,-0.200000003,0.200000003
11,51,904,shouting,OTHER,0.138760418,0,0
9,129,337,shouts,OTHER,0.074221842,0.100000001,0.100000001
15,11,950,shouts,OTHER,0.014057747,0,0
9,130,538,shower,OTHER,0.006848793,0,0
18,50,515,shower,OTHER,0.036005128,-0.100000001,0.100000001
4,7,474,showing,EVENT,0.066188179,0,0
15,24,781,shreds,OTHER,0.017327771,0,0
2,133,992,shriek,OTHER,0.013880373,-0.100000001,0.200000003
2,136,792,shriek,OTHER,0.016308289,0.100000001,0.100000001
15,22,542,shriek,OTHER,0.065076463,-0.200000003,0.400000006
5,46,539,shrieking,OTHER,0.046576172,-0.100000001,0.300000012
6,149,232,shrieking,OTHER,0.019916087,-0.100000001,0.100000001
15,12,663,shrilling,OTHER,0.02256044,0,0
7,78,38,Shrivel,OTHER,0.874775767,0.100000001,0.100000001
2,175,93,shudder,OTHER,0.401450962,-0.100000001,0.100000001
17,38,354,shudder,OTHER,0.003377232,0,0
7,50,256,shuddering howl,OTHER,0.064418621,0,0
14,8,604,shuffling,OTHER,0.0337536,-0.100000001,0.100000001
15,37,699,sickness,OTHER,0.004276048,0,0
2,5,831,side,OTHER,0.002328223,0,0
2,81,217,side,OTHER,0.045668148,0,0
2,137,379,side,OTHER,0.046659946,0.100000001,0.100000001
2,146,317,side,LOCATION,0.02946764,0,0
2,153,316,side,OTHER,0.006274283,0,0
4,1,847,side,OTHER,0.044950988,0.300000012,0.300000012
4,3,319,side,OTHER,0.031743471,0,0
5,3,1136,side,OTHER,0.019840987,0,0
5,5,970,side,OTHER,0.021640208,-0.5,0.5
5,13,1023,side,OTHER,0.009397986,0,0
5,18,859,side,OTHER,0.082595922,-0.300000012,0.300000012
5,40,340,side,LOCATION,0.040068559,0,0
6,9,896,side,OTHER,0.01937421,0.100000001,0.100000001
6,12,1259,side,OTHER,0.004627376,0,0
6,106,264,side,OTHER,0.059750851,0,0
6,127,279,side,OTHER,0.025371758,0.100000001,0.100000001
6,127,279,side,OTHER,0.011184637,0.100000001,0.100000001
6,136,535,side,OTHER,0.003840724,0,0
6,143,258,side,OTHER,0.022235917,0,0
6,143,258,side,OTHER,0.022235917,0,0
7,2,280,side,OTHER,0.069750264,0,0
7,4,351,side,OTHER,0.082062207,0,0
7,35,514,side,OTHER,0.022938279,0.5,0.5
7,40,360,side,OTHER,0.098302156,0,0
7,40,360,side,OTHER,0.098302156,0,0
7,51,606,side,OTHER,0.013336863,0,0
7,71,687,side,OTHER,0.019731684,0.100000001,0.100000001
7,101,653,side,OTHER,0.015582832,0,0
8,2,690,side,OTHER,0.013322687,0.100000001,0.100000001
8,15,88,side,OTHER,0.076576337,0,0
8,31,421,side,OTHER,0.021226935,0,0
8,93,552,side,OTHER,0.007438832,-0.100000001,0.100000001
8,123,557,side,OTHER,0.071475528,0,0
8,134,1390,side,OTHER,0.013783213,0.200000003,0.200000003
8,134,1390,side,OTHER,0.01035296,0.100000001,0.100000001
8,143,1621,side,OTHER,0.012338504,0,0
8,143,1621,side,OTHER,0.01124364,0,0
8,147,1324,side,OTHER,0.0031731,0,0
8,166,284,side,OTHER,0.14918901,0,0
9,2,414,side,OTHER,0.086424239,0,0
9,3,728,side,OTHER,0.013544674,-0.400000006,0.400000006
9,9,137,side,OTHER,0.033921808,0,0
9,20,242,side,OTHER,0.195263907,0,0
9,28,503,side,OTHER,0.051064111,0.100000001,0.200000003
